sc_name hs_name ortho_class phospho_class
YOR127W ENSG00000105137 ortholog_many2many non-phosphorylated
YOR127W ENSG00000106069 ortholog_many2many non-phosphorylated
YIL142W ENSG00000166226 ortholog_one2one non-phosphorylated
YLR088W ENSG00000197858 ortholog_one2one non-phosphorylated
YDL101C ENSG00000183765 ortholog_one2one non-phosphorylated
YGL022W ENSG00000163527 ortholog_one2one non-phosphorylated
YFR031C ENSG00000136824 ortholog_one2one non-phosphorylated
YDR084C ENSG00000175106 ortholog_one2many non-phosphorylated
YDR084C ENSG00000166676 ortholog_one2many non-phosphorylated
YDR084C ENSG00000171928 ortholog_one2many non-phosphorylated
YDR083W ENSG00000132275 ortholog_one2one non-phosphorylated
YDR080W ENSG00000006715 ortholog_one2one non-phosphorylated
YMR167W ENSG00000076242 ortholog_one2one non-phosphorylated
YDL045C ENSG00000160688 ortholog_one2one non-phosphorylated
YMR260C ENSG00000198692 ortholog_one2many non-phosphorylated
YMR260C ENSG00000173674 ortholog_one2many non-phosphorylated
YHR202W ENSG00000135318 ortholog_one2one non-phosphorylated
YHR200W ENSG00000159352 ortholog_one2one non-phosphorylated
YHR189W ENSG00000187024 ortholog_one2one non-phosphorylated
YHR188C ENSG00000124155 ortholog_one2one non-phosphorylated
YHR187W ENSG00000170291 ortholog_one2one non-phosphorylated
YHR181W ENSG00000144043 ortholog_one2one non-phosphorylated
YHR172W ENSG00000130640 ortholog_one2one non-phosphorylated
YHR122W ENSG00000166595 ortholog_one2many non-phosphorylated
YHR122W ENSG00000166797 ortholog_one2many non-phosphorylated
YHR117W ENSG00000113312 ortholog_many2many non-phosphorylated
YHR117W ENSG00000183891 ortholog_many2many non-phosphorylated
YHR117W ENSG00000165416 ortholog_many2many non-phosphorylated
YHR117W ENSG00000140553 ortholog_many2many non-phosphorylated
YHR117W ENSG00000243725 ortholog_many2many non-phosphorylated
YHR117W ENSG00000025772 ortholog_many2many non-phosphorylated
YHR117W ENSG00000104450 ortholog_many2many non-phosphorylated
YHR117W ENSG00000197860 ortholog_many2many non-phosphorylated
YHR117W ENSG00000141161 ortholog_many2many non-phosphorylated
YHR117W ENSG00000154174 ortholog_many2many non-phosphorylated
YHR117W ENSG00000256061 ortholog_many2many non-phosphorylated
YHR117W ENSG00000115282 ortholog_many2many non-phosphorylated
YHR117W ENSG00000100380 ortholog_many2many non-phosphorylated
YHR117W ENSG00000149292 ortholog_many2many non-phosphorylated
YHR117W ENSG00000168439 ortholog_many2many non-phosphorylated
YHR117W ENSG00000144962 ortholog_many2many non-phosphorylated
YHR117W ENSG00000104969 ortholog_many2many non-phosphorylated
YHR117W ENSG00000005175 ortholog_many2many non-phosphorylated
YHR117W ENSG00000103266 ortholog_many2many non-phosphorylated
YHR099W ENSG00000196367 ortholog_one2one non-phosphorylated
YHR090C ENSG00000071243 ortholog_one2one non-phosphorylated
YHR085W ENSG00000137824 ortholog_one2many non-phosphorylated
YHR085W ENSG00000136891 ortholog_one2many non-phosphorylated
YHR085W ENSG00000115841 ortholog_one2many non-phosphorylated
YHR085W ENSG00000176623 ortholog_one2many non-phosphorylated
YHR077C ENSG00000151461 ortholog_one2one non-phosphorylated
YHR075C ENSG00000214517 ortholog_one2one non-phosphorylated
YHR070W ENSG00000126814 ortholog_one2one non-phosphorylated
YHR069C ENSG00000130713 ortholog_one2one non-phosphorylated
YHR066W ENSG00000130810 ortholog_one2many non-phosphorylated
YHR062C ENSG00000148688 ortholog_one2one non-phosphorylated
YHR038W ENSG00000148187 ortholog_one2one non-phosphorylated
YHL001W ENSG00000188846 ortholog_one2many non-phosphorylated
YHL010C ENSG00000089234 ortholog_one2one non-phosphorylated
YHL013C ENSG00000189401 ortholog_one2many non-phosphorylated
YHL013C ENSG00000164164 ortholog_one2many non-phosphorylated
YHL014C ENSG00000138430 ortholog_one2many non-phosphorylated
YHL017W ENSG00000153214 ortholog_many2many non-phosphorylated
YHL017W ENSG00000125734 ortholog_many2many non-phosphorylated
YHL017W ENSG00000103978 ortholog_many2many non-phosphorylated
YHL017W ENSG00000148358 ortholog_many2many non-phosphorylated
YHL023C ENSG00000103148 ortholog_one2one non-phosphorylated
YHR169W ENSG00000105671 ortholog_one2one non-phosphorylated
YHR011W ENSG00000104835 ortholog_one2one non-phosphorylated
YHL003C ENSG00000139624 ortholog_many2many non-phosphorylated
YHL003C ENSG00000223802 ortholog_many2many non-phosphorylated
YHL003C ENSG00000154227 ortholog_many2many non-phosphorylated
YHL003C ENSG00000090661 ortholog_many2many non-phosphorylated
YHL003C ENSG00000143418 ortholog_many2many non-phosphorylated
YHL003C ENSG00000172292 ortholog_many2many non-phosphorylated
YHR033W ENSG00000059573 ortholog_one2many non-phosphorylated
YPL243W ENSG00000167881 ortholog_one2one non-phosphorylated
YER099C ENSG00000147224 ortholog_many2many non-phosphorylated
YER099C ENSG00000101911 ortholog_many2many non-phosphorylated
YER099C ENSG00000229937 ortholog_many2many non-phosphorylated
YHR072W ENSG00000160285 ortholog_one2one non-phosphorylated
YPR041W ENSG00000100664 ortholog_one2one non-phosphorylated
YBR290W ENSG00000102471 ortholog_one2many non-phosphorylated
YBR290W ENSG00000131507 ortholog_one2many non-phosphorylated
YBR283C ENSG00000065665 ortholog_many2many non-phosphorylated
YBR283C ENSG00000058262 ortholog_many2many non-phosphorylated
YBR267W ENSG00000173545 ortholog_one2many non-phosphorylated
YBR265W ENSG00000119537 ortholog_one2one non-phosphorylated
YBR260C ENSG00000128656 ortholog_many2many non-phosphorylated
YBR260C ENSG00000160007 ortholog_many2many non-phosphorylated
YBR260C ENSG00000097096 ortholog_many2many non-phosphorylated
YBR260C ENSG00000105137 ortholog_many2many non-phosphorylated
YBR260C ENSG00000106069 ortholog_many2many non-phosphorylated
YBR227C ENSG00000166855 ortholog_one2one non-phosphorylated
YBR217W ENSG00000145782 ortholog_one2one non-phosphorylated
YBR210W ENSG00000143771 ortholog_one2many non-phosphorylated
YBR183W ENSG00000078124 ortholog_many2many non-phosphorylated
YBR183W ENSG00000167769 ortholog_many2many non-phosphorylated
YBR183W ENSG00000177076 ortholog_many2many non-phosphorylated
YBR173C ENSG00000132963 ortholog_one2one non-phosphorylated
YBR103W ENSG00000101849 ortholog_one2many non-phosphorylated
YBR103W ENSG00000092377 ortholog_one2many non-phosphorylated
YBR103W ENSG00000177565 ortholog_one2many non-phosphorylated
YBR102C ENSG00000116903 ortholog_one2one non-phosphorylated
YBR087W ENSG00000133119 ortholog_one2one non-phosphorylated
YBR061C ENSG00000068438 ortholog_one2one non-phosphorylated
YBR058C ENSG00000187555 ortholog_one2one non-phosphorylated
YBR029C ENSG00000163624 ortholog_one2many non-phosphorylated
YBR029C ENSG00000101290 ortholog_one2many non-phosphorylated
YBR017C ENSG00000083312 ortholog_many2many non-phosphorylated
YBR017C ENSG00000065150 ortholog_many2many non-phosphorylated
YBR017C ENSG00000105576 ortholog_many2many non-phosphorylated
YBR017C ENSG00000137040 ortholog_many2many non-phosphorylated
YBL024W ENSG00000117481 ortholog_one2many non-phosphorylated
YBL024W ENSG00000037474 ortholog_one2many non-phosphorylated
YBL024W ENSG00000178694 ortholog_one2many non-phosphorylated
YBL026W ENSG00000204392 ortholog_one2one non-phosphorylated
YBL032W ENSG00000165119 ortholog_one2one non-phosphorylated
YBL078C ENSG00000170296 ortholog_one2many non-phosphorylated
YBL104C ENSG00000164654 ortholog_one2one non-phosphorylated
YBR244W ENSG00000224586 ortholog_many2many non-phosphorylated
YBR241C ENSG00000197241 ortholog_many2many non-phosphorylated
YBR241C ENSG00000160326 ortholog_many2many non-phosphorylated
YBR241C ENSG00000133460 ortholog_many2many non-phosphorylated
YBR241C ENSG00000163581 ortholog_many2many non-phosphorylated
YBR241C ENSG00000117394 ortholog_many2many non-phosphorylated
YBR241C ENSG00000181856 ortholog_many2many non-phosphorylated
YBR241C ENSG00000059804 ortholog_many2many non-phosphorylated
YBR241C ENSG00000173262 ortholog_many2many non-phosphorylated
YBR241C ENSG00000109667 ortholog_many2many non-phosphorylated
YBR241C ENSG00000146411 ortholog_many2many non-phosphorylated
YBR241C ENSG00000197496 ortholog_many2many non-phosphorylated
YBR204C ENSG00000183569 ortholog_many2many non-phosphorylated
YBR204C ENSG00000106484 ortholog_many2many non-phosphorylated
YBR204C ENSG00000172031 ortholog_many2many non-phosphorylated
YBR204C ENSG00000163686 ortholog_many2many non-phosphorylated
YBR204C ENSG00000127220 ortholog_many2many non-phosphorylated
YBR204C ENSG00000120915 ortholog_many2many non-phosphorylated
YBR204C ENSG00000011198 ortholog_many2many non-phosphorylated
YBR204C ENSG00000100439 ortholog_many2many non-phosphorylated
YBR204C ENSG00000114779 ortholog_many2many non-phosphorylated
YBR204C ENSG00000137274 ortholog_many2many non-phosphorylated
YBR204C ENSG00000248487 ortholog_many2many non-phosphorylated
YBR204C ENSG00000105131 ortholog_many2many non-phosphorylated
YBR229C ENSG00000164976 ortholog_one2many non-phosphorylated
YBR229C ENSG00000214013 ortholog_one2many non-phosphorylated
YBR229C ENSG00000257743 ortholog_one2many non-phosphorylated
YBR229C ENSG00000171298 ortholog_one2many non-phosphorylated
YBR229C ENSG00000257335 ortholog_one2many non-phosphorylated
YBR229C ENSG00000090402 ortholog_one2many non-phosphorylated
YBL035C ENSG00000014138 ortholog_one2one non-phosphorylated
YBR146W ENSG00000135972 ortholog_one2one non-phosphorylated
YBR164C ENSG00000120805 ortholog_one2one non-phosphorylated
YBR068C ENSG00000103064 ortholog_many2many non-phosphorylated
YBR068C ENSG00000130876 ortholog_many2many non-phosphorylated
YBR068C ENSG00000021488 ortholog_many2many non-phosphorylated
YBR068C ENSG00000092068 ortholog_many2many non-phosphorylated
YBR068C ENSG00000151012 ortholog_many2many non-phosphorylated
YBR068C ENSG00000164893 ortholog_many2many non-phosphorylated
YBR068C ENSG00000013293 ortholog_many2many non-phosphorylated
YBR068C ENSG00000155465 ortholog_many2many non-phosphorylated
YBR068C ENSG00000165349 ortholog_many2many non-phosphorylated
YBR068C ENSG00000003989 ortholog_many2many non-phosphorylated
YBR068C ENSG00000099960 ortholog_many2many non-phosphorylated
YBR068C ENSG00000139514 ortholog_many2many non-phosphorylated
YBR068C ENSG00000103257 ortholog_many2many non-phosphorylated
YBR034C ENSG00000164169 ortholog_one2many non-phosphorylated
YBR034C ENSG00000126457 ortholog_one2many non-phosphorylated
YBR034C ENSG00000142453 ortholog_one2many non-phosphorylated
YBR034C ENSG00000198890 ortholog_one2many non-phosphorylated
YBR014C ENSG00000215203 ortholog_many2many non-phosphorylated
YBR014C ENSG00000204928 ortholog_many2many non-phosphorylated
YLR337C ENSG00000115935 ortholog_many2many non-phosphorylated
YMR054W ENSG00000110719 ortholog_many2many non-phosphorylated
YMR054W ENSG00000185344 ortholog_many2many non-phosphorylated
YMR054W ENSG00000033627 ortholog_many2many non-phosphorylated
YMR054W ENSG00000105929 ortholog_many2many non-phosphorylated
YGR147C ENSG00000124098 ortholog_one2one non-phosphorylated
YNL252C ENSG00000259494 ortholog_one2one non-phosphorylated
YMR193W ENSG00000086504 ortholog_one2one non-phosphorylated
YNL284C ENSG00000137547 ortholog_one2one non-phosphorylated
YLR439W ENSG00000136522 ortholog_one2one non-phosphorylated
YKR087C ENSG00000162600 ortholog_one2one non-phosphorylated
YKR079C ENSG00000006744 ortholog_one2one non-phosphorylated
YKR074W ENSG00000186132 ortholog_one2one non-phosphorylated
YKR071C ENSG00000005194 ortholog_one2one non-phosphorylated
YKR070W ENSG00000069998 ortholog_many2many non-phosphorylated
YKR068C ENSG00000173626 ortholog_one2many non-phosphorylated
YKR068C ENSG00000054116 ortholog_one2many non-phosphorylated
YKR030W ENSG00000115446 ortholog_one2one non-phosphorylated
YKR024C ENSG00000125485 ortholog_one2one non-phosphorylated
YKR013W ENSG00000124812 ortholog_many2many non-phosphorylated
YKR013W ENSG00000173401 ortholog_many2many non-phosphorylated
YKR013W ENSG00000180481 ortholog_many2many non-phosphorylated
YKL002W ENSG00000130724 ortholog_one2one non-phosphorylated
YKL006W ENSG00000188846 ortholog_one2many non-phosphorylated
YKL018W ENSG00000164091 ortholog_one2one non-phosphorylated
YKL028W ENSG00000153767 ortholog_one2one non-phosphorylated
YKL041W ENSG00000115561 ortholog_one2one non-phosphorylated
YKL151C ENSG00000213995 ortholog_one2one non-phosphorylated
YKL165C ENSG00000197563 ortholog_one2one non-phosphorylated
YKL201C ENSG00000106692 ortholog_one2many non-phosphorylated
YKL206C ENSG00000128789 ortholog_one2one non-phosphorylated
YKL207W ENSG00000125037 ortholog_one2one non-phosphorylated
YOR089C ENSG00000157869 ortholog_one2many non-phosphorylated
YKL026C ENSG00000224586 ortholog_many2many non-phosphorylated
YKL134C ENSG00000027001 ortholog_one2one non-phosphorylated
YLR398C ENSG00000204351 ortholog_one2one non-phosphorylated
YBR002C ENSG00000117682 ortholog_one2one non-phosphorylated
YPL129W ENSG00000130382 ortholog_many2many non-phosphorylated
YPL129W ENSG00000171843 ortholog_many2many non-phosphorylated
YPL129W ENSG00000163872 ortholog_many2many non-phosphorylated
YIR012W ENSG00000174145 ortholog_one2many non-phosphorylated
YIR012W ENSG00000127837 ortholog_one2many non-phosphorylated
YBL069W ENSG00000140043 ortholog_many2many non-phosphorylated
YBL069W ENSG00000115129 ortholog_many2many non-phosphorylated
YBL069W ENSG00000205758 ortholog_many2many non-phosphorylated
YBL069W ENSG00000180011 ortholog_many2many non-phosphorylated
YBL069W ENSG00000172955 ortholog_many2many non-phosphorylated
YBL069W ENSG00000198099 ortholog_many2many non-phosphorylated
YBL069W ENSG00000140263 ortholog_many2many non-phosphorylated
YBL069W ENSG00000196616 ortholog_many2many non-phosphorylated
YBL069W ENSG00000187758 ortholog_many2many non-phosphorylated
YBL069W ENSG00000248144 ortholog_many2many non-phosphorylated
YBL069W ENSG00000171724 ortholog_many2many non-phosphorylated
YBL069W ENSG00000106853 ortholog_many2many non-phosphorylated
YBL069W ENSG00000197894 ortholog_many2many non-phosphorylated
YBL069W ENSG00000196344 ortholog_many2many non-phosphorylated
YBL069W ENSG00000108828 ortholog_many2many non-phosphorylated
YGR082W ENSG00000196860 ortholog_one2many non-phosphorylated
YGR082W ENSG00000173726 ortholog_one2many non-phosphorylated
YDR086C ENSG00000132432 ortholog_one2one non-phosphorylated
YDR087C ENSG00000160208 ortholog_one2many non-phosphorylated
YDR087C ENSG00000160214 ortholog_one2many non-phosphorylated
YBR001C ENSG00000118094 ortholog_one2many non-phosphorylated
YDR244W ENSG00000139197 ortholog_many2many non-phosphorylated
YDR244W ENSG00000114757 ortholog_many2many non-phosphorylated
YDR099W ENSG00000164924 ortholog_one2many non-phosphorylated
YDR099W ENSG00000108953 ortholog_one2many non-phosphorylated
YDR099W ENSG00000166913 ortholog_one2many non-phosphorylated
YKL110C ENSG00000198841 ortholog_one2one non-phosphorylated
YKL100C ENSG00000101294 ortholog_one2one non-phosphorylated
YKL017C ENSG00000132740 ortholog_one2one non-phosphorylated
YKL175W ENSG00000133195 ortholog_one2one non-phosphorylated
YBL057C ENSG00000141378 ortholog_one2one non-phosphorylated
YGL208W ENSG00000131791 ortholog_many2many non-phosphorylated
YGL208W ENSG00000111725 ortholog_many2many non-phosphorylated
YDR404C ENSG00000168002 ortholog_one2one non-phosphorylated
YKL143W ENSG00000135521 ortholog_one2one non-phosphorylated
YDL095W ENSG00000132581 ortholog_many2many non-phosphorylated
YDL095W ENSG00000128228 ortholog_many2many non-phosphorylated
YEL002C ENSG00000244038 ortholog_one2one non-phosphorylated
YKL141W ENSG00000143252 ortholog_one2many non-phosphorylated
YKL205W ENSG00000184575 ortholog_one2one non-phosphorylated
YGR007W ENSG00000185813 ortholog_one2one non-phosphorylated
YKL127W ENSG00000079739 ortholog_many2many non-phosphorylated
YKL127W ENSG00000165434 ortholog_many2many non-phosphorylated
YKL127W ENSG00000169299 ortholog_many2many non-phosphorylated
YKL127W ENSG00000099256 ortholog_many2many non-phosphorylated
YKL127W ENSG00000154330 ortholog_many2many non-phosphorylated
YKL127W ENSG00000165704 ortholog_many2many non-phosphorylated
YDL051W ENSG00000138385 ortholog_one2one non-phosphorylated
YDL052C ENSG00000169692 ortholog_one2many non-phosphorylated
YDL052C ENSG00000204310 ortholog_one2many non-phosphorylated
YER009W ENSG00000102898 ortholog_one2one non-phosphorylated
YOR184W ENSG00000135069 ortholog_one2one non-phosphorylated
YLR188W ENSG00000115657 ortholog_many2many non-phosphorylated
YLR188W ENSG00000168394 ortholog_many2many non-phosphorylated
YLR188W ENSG00000073734 ortholog_many2many non-phosphorylated
YLR188W ENSG00000005471 ortholog_many2many non-phosphorylated
YLR188W ENSG00000150967 ortholog_many2many non-phosphorylated
YLR188W ENSG00000197150 ortholog_many2many non-phosphorylated
YLR188W ENSG00000204267 ortholog_many2many non-phosphorylated
YLR188W ENSG00000085563 ortholog_many2many non-phosphorylated
YLR188W ENSG00000135776 ortholog_many2many non-phosphorylated
YLR188W ENSG00000004846 ortholog_many2many non-phosphorylated
YNL001W ENSG00000152684 ortholog_one2many non-phosphorylated
YOR117W ENSG00000165916 ortholog_one2one non-phosphorylated
YER100W ENSG00000160087 ortholog_one2one non-phosphorylated
YKL013C ENSG00000241553 ortholog_one2one non-phosphorylated
YKL010C ENSG00000153827 ortholog_one2one non-phosphorylated
YLR378C ENSG00000065665 ortholog_many2many non-phosphorylated
YLR378C ENSG00000058262 ortholog_many2many non-phosphorylated
YGR063C ENSG00000213246 ortholog_one2one non-phosphorylated
YNR003C ENSG00000132664 ortholog_one2one non-phosphorylated
YJR131W ENSG00000177239 ortholog_one2one non-phosphorylated
YHR147C ENSG00000163682 ortholog_one2one non-phosphorylated
YNR017W ENSG00000265354 ortholog_one2many non-phosphorylated
YNR017W ENSG00000204152 ortholog_one2many non-phosphorylated
YLL008W ENSG00000124228 ortholog_one2one non-phosphorylated
YOR196C ENSG00000121897 ortholog_one2one non-phosphorylated
YOR370C ENSG00000188419 ortholog_one2many non-phosphorylated
YOR370C ENSG00000203668 ortholog_one2many non-phosphorylated
YKL040C ENSG00000169599 ortholog_one2one non-phosphorylated
YKL039W ENSG00000153214 ortholog_many2many non-phosphorylated
YKL039W ENSG00000125734 ortholog_many2many non-phosphorylated
YKL039W ENSG00000103978 ortholog_many2many non-phosphorylated
YKL039W ENSG00000148358 ortholog_many2many non-phosphorylated
YOR036W ENSG00000124222 ortholog_one2one non-phosphorylated
YOR185C ENSG00000132341 ortholog_one2many non-phosphorylated
YMR224C ENSG00000020922 ortholog_one2one non-phosphorylated
YOR316C ENSG00000115194 ortholog_many2many non-phosphorylated
YOR316C ENSG00000196660 ortholog_many2many non-phosphorylated
YOR316C ENSG00000164756 ortholog_many2many non-phosphorylated
YML042W ENSG00000205560 ortholog_one2many non-phosphorylated
YML042W ENSG00000169169 ortholog_one2many non-phosphorylated
YML042W ENSG00000110090 ortholog_one2many non-phosphorylated
YKL058W ENSG00000140307 ortholog_one2one non-phosphorylated
YDL168W ENSG00000172955 ortholog_many2many non-phosphorylated
YDL168W ENSG00000198099 ortholog_many2many non-phosphorylated
YDL168W ENSG00000196616 ortholog_many2many non-phosphorylated
YDL168W ENSG00000187758 ortholog_many2many non-phosphorylated
YDL168W ENSG00000248144 ortholog_many2many non-phosphorylated
YDL168W ENSG00000197894 ortholog_many2many non-phosphorylated
YDL168W ENSG00000196344 ortholog_many2many non-phosphorylated
YGL016W ENSG00000117408 ortholog_one2one non-phosphorylated
YER175C ENSG00000170439 ortholog_many2many non-phosphorylated
YER175C ENSG00000214435 ortholog_many2many non-phosphorylated
YER175C ENSG00000165171 ortholog_many2many non-phosphorylated
YER175C ENSG00000185432 ortholog_many2many non-phosphorylated
YER174C ENSG00000108010 ortholog_one2many non-phosphorylated
YEL042W ENSG00000187097 ortholog_one2many non-phosphorylated
YEL042W ENSG00000188833 ortholog_one2many non-phosphorylated
YEL042W ENSG00000138185 ortholog_one2many non-phosphorylated
YEL042W ENSG00000197586 ortholog_one2many non-phosphorylated
YEL042W ENSG00000168032 ortholog_one2many non-phosphorylated
YEL042W ENSG00000054179 ortholog_one2many non-phosphorylated
YGL169W ENSG00000196449 ortholog_one2one non-phosphorylated
YNL202W ENSG00000242612 ortholog_one2many non-phosphorylated
YNL202W ENSG00000104325 ortholog_one2many non-phosphorylated
YDR011W ENSG00000138075 ortholog_many2many non-phosphorylated
YDR011W ENSG00000172350 ortholog_many2many non-phosphorylated
YDR011W ENSG00000160179 ortholog_many2many non-phosphorylated
YDR011W ENSG00000118777 ortholog_many2many non-phosphorylated
YJR063W ENSG00000066379 ortholog_one2one non-phosphorylated
YJL203W ENSG00000099995 ortholog_one2one non-phosphorylated
YLL036C ENSG00000110107 ortholog_one2one non-phosphorylated
YLR291C ENSG00000119718 ortholog_one2one non-phosphorylated
YFR052W ENSG00000099341 ortholog_one2one non-phosphorylated
YDR176W ENSG00000171148 ortholog_one2one non-phosphorylated
YER025W ENSG00000130741 ortholog_many2many non-phosphorylated
YER025W ENSG00000180574 ortholog_many2many non-phosphorylated
YER025W ENSG00000189369 ortholog_many2many non-phosphorylated
YER025W ENSG00000156508 ortholog_many2many non-phosphorylated
YER025W ENSG00000101210 ortholog_many2many non-phosphorylated
YER025W ENSG00000103342 ortholog_many2many non-phosphorylated
YOR038C ENSG00000100084 ortholog_one2many non-phosphorylated
YBL008W ENSG00000100084 ortholog_one2many non-phosphorylated
YGR175C ENSG00000104549 ortholog_one2one non-phosphorylated
YDR519W ENSG00000134285 ortholog_many2many non-phosphorylated
YDR519W ENSG00000106080 ortholog_many2many non-phosphorylated
YDR519W ENSG00000133985 ortholog_many2many non-phosphorylated
YDR519W ENSG00000141756 ortholog_many2many non-phosphorylated
YDR519W ENSG00000079150 ortholog_many2many non-phosphorylated
YDR519W ENSG00000174521 ortholog_many2many non-phosphorylated
YDR519W ENSG00000162222 ortholog_many2many non-phosphorylated
YDR519W ENSG00000204315 ortholog_many2many non-phosphorylated
YDR519W ENSG00000096060 ortholog_many2many non-phosphorylated
YDR519W ENSG00000004478 ortholog_many2many non-phosphorylated
YDR345C ENSG00000136856 ortholog_many2many non-phosphorylated
YDR345C ENSG00000197241 ortholog_many2many non-phosphorylated
YDR345C ENSG00000160326 ortholog_many2many non-phosphorylated
YDR345C ENSG00000142583 ortholog_many2many non-phosphorylated
YDR345C ENSG00000133460 ortholog_many2many non-phosphorylated
YDR345C ENSG00000163581 ortholog_many2many non-phosphorylated
YDR345C ENSG00000117394 ortholog_many2many non-phosphorylated
YDR345C ENSG00000181856 ortholog_many2many non-phosphorylated
YDR345C ENSG00000059804 ortholog_many2many non-phosphorylated
YDR345C ENSG00000173262 ortholog_many2many non-phosphorylated
YDR345C ENSG00000109667 ortholog_many2many non-phosphorylated
YDR345C ENSG00000146411 ortholog_many2many non-phosphorylated
YDR345C ENSG00000197496 ortholog_many2many non-phosphorylated
YKL191W ENSG00000132768 ortholog_one2one non-phosphorylated
YNL315C ENSG00000123472 ortholog_one2one non-phosphorylated
YJL115W ENSG00000111875 ortholog_one2many non-phosphorylated
YJL115W ENSG00000105011 ortholog_one2many non-phosphorylated
YDL078C ENSG00000111716 ortholog_many2many non-phosphorylated
YDL078C ENSG00000171989 ortholog_many2many non-phosphorylated
YDL078C ENSG00000166796 ortholog_many2many non-phosphorylated
YDL078C ENSG00000134333 ortholog_many2many non-phosphorylated
YDL078C ENSG00000166800 ortholog_many2many non-phosphorylated
YGR253C ENSG00000143106 ortholog_one2one non-phosphorylated
YNR041C ENSG00000173085 ortholog_one2one non-phosphorylated
YNR043W ENSG00000167508 ortholog_one2one non-phosphorylated
YKL212W ENSG00000211456 ortholog_one2one non-phosphorylated
YHR079C ENSG00000134398 ortholog_one2many non-phosphorylated
YPR190C ENSG00000186141 ortholog_one2one non-phosphorylated
YLR205C ENSG00000100292 ortholog_one2many non-phosphorylated
YLR205C ENSG00000103415 ortholog_one2many non-phosphorylated
YLR120C ENSG00000196188 ortholog_many2many non-phosphorylated
YOR133W ENSG00000167658 ortholog_one2many non-phosphorylated
YBL017C ENSG00000137642 ortholog_many2many non-phosphorylated
YBL017C ENSG00000108018 ortholog_many2many non-phosphorylated
YBL017C ENSG00000156395 ortholog_many2many non-phosphorylated
YBL017C ENSG00000184985 ortholog_many2many non-phosphorylated
YBL017C ENSG00000134243 ortholog_many2many non-phosphorylated
YEL052W ENSG00000135537 ortholog_one2one non-phosphorylated
YOR211C ENSG00000198836 ortholog_one2one non-phosphorylated
YDR300C ENSG00000059573 ortholog_one2many non-phosphorylated
YGR037C ENSG00000155368 ortholog_one2many non-phosphorylated
YGR037C ENSG00000198721 ortholog_one2many non-phosphorylated
YGR037C ENSG00000181513 ortholog_one2many non-phosphorylated
YGR037C ENSG00000107897 ortholog_one2many non-phosphorylated
YAL016W ENSG00000137713 ortholog_one2many non-phosphorylated
YAL016W ENSG00000154845 ortholog_one2many non-phosphorylated
YAL016W ENSG00000105568 ortholog_one2many non-phosphorylated
YFL001W ENSG00000110060 ortholog_one2one non-phosphorylated
YKL016C ENSG00000167863 ortholog_one2one non-phosphorylated
YGR218W ENSG00000082898 ortholog_one2one non-phosphorylated
YGL142C ENSG00000069943 ortholog_one2one non-phosphorylated
YFR050C ENSG00000159377 ortholog_one2one non-phosphorylated
YOL103W ENSG00000151229 ortholog_one2many non-phosphorylated
YHR190W ENSG00000079459 ortholog_one2one non-phosphorylated
YKL019W ENSG00000168522 ortholog_one2one non-phosphorylated
YML105C ENSG00000153037 ortholog_one2one non-phosphorylated
YKR002W ENSG00000218823 ortholog_one2many non-phosphorylated
YKR002W ENSG00000090060 ortholog_one2many non-phosphorylated
YGR133W ENSG00000184182 ortholog_one2one non-phosphorylated
YPR086W ENSG00000137947 ortholog_one2one non-phosphorylated
YDR036C ENSG00000198130 ortholog_one2one non-phosphorylated
YDR498C ENSG00000113734 ortholog_one2one non-phosphorylated
YDL205C ENSG00000256269 ortholog_one2one non-phosphorylated
YKL008C ENSG00000139624 ortholog_many2many non-phosphorylated
YKL008C ENSG00000223802 ortholog_many2many non-phosphorylated
YKL008C ENSG00000154227 ortholog_many2many non-phosphorylated
YKL008C ENSG00000090661 ortholog_many2many non-phosphorylated
YKL008C ENSG00000143418 ortholog_many2many non-phosphorylated
YKL008C ENSG00000172292 ortholog_many2many non-phosphorylated
YKL007W ENSG00000198898 ortholog_one2many non-phosphorylated
YKL007W ENSG00000116489 ortholog_one2many non-phosphorylated
YKL007W ENSG00000177938 ortholog_one2many non-phosphorylated
YEL012W ENSG00000186591 ortholog_one2one non-phosphorylated
YHR089C ENSG00000109534 ortholog_one2one non-phosphorylated
YOR178C ENSG00000219607 ortholog_many2many non-phosphorylated
YOR178C ENSG00000132825 ortholog_many2many non-phosphorylated
YOR178C ENSG00000119938 ortholog_many2many non-phosphorylated
YOR178C ENSG00000173281 ortholog_many2many non-phosphorylated
YOR178C ENSG00000235194 ortholog_many2many non-phosphorylated
YOR178C ENSG00000154415 ortholog_many2many non-phosphorylated
YOR178C ENSG00000049769 ortholog_many2many non-phosphorylated
YAL034C ENSG00000276234 ortholog_many2many non-phosphorylated
YNL113W ENSG00000186184 ortholog_one2one non-phosphorylated
YGL070C ENSG00000105258 ortholog_one2one non-phosphorylated
YEL061C ENSG00000138160 ortholog_one2one non-phosphorylated
YAL058W ENSG00000179218 ortholog_one2many non-phosphorylated
YAL058W ENSG00000269058 ortholog_one2many non-phosphorylated
YAL058W ENSG00000127022 ortholog_one2many non-phosphorylated
YAL058W ENSG00000153132 ortholog_one2many non-phosphorylated
YGL119W ENSG00000123815 ortholog_many2many non-phosphorylated
YOL096C ENSG00000132423 ortholog_one2one non-phosphorylated
YKL113C ENSG00000168496 ortholog_one2one non-phosphorylated
