	induced	condition	gene name wt/mutant	gene name dead	variable	stat (MWU test)	P (MWU test)	mean wt/mutant	median wt/mutant	var wt/mutant	len wt/mutant	mean dead	median dead	var dead	len dead	difference between mean (wt/mutant-dead)	difference between median (wt/mutant-dead)	P (MWU test, FDR corrected)	significant by not induced difference between mean (wt/mutant-dead) mean+-2*std by comparison	significant change, P (MWU test, FDR corrected) < 0.05	significant change, P (MWU test, FDR corrected) < 0.01	significant change, P (MWU test, FDR corrected) < 0.001
3374	induced	Dip 300uM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.590960893582031	-1.5338138134064874	0.11853311748236793	16.0	0.033338722778317065	0.03050811231162065	0.11461130951077779	16.0	-1.624299616360348	-1.564321925718108	2.082270234184232e-06	False	decrease	decrease	decrease
3375	induced	Ethanol 2%	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.1099163669396694	-1.092027780676558	0.03685178088854819	16.0	-0.01738983333227262	-0.024055409327448984	0.016264239690366788	16.0	-1.0925265336073968	-1.067972371349109	2.082270234184232e-06	False	decrease	decrease	decrease
3376	induced	Ethanol 6%	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-0.9034624967071525	-0.9307629257319601	0.04747279410119243	16.0	0.0021803128133157657	-0.006588530888768318	0.019724884738915965	16.0	-0.9056428095204683	-0.9241743948431917	2.082270234184232e-06	False	decrease	decrease	decrease
3377	induced	Ethanol 8%	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.083875186599401	-0.9405408154745061	0.09427513908935432	16.0	-0.015494341114434818	-0.02509246538626897	0.02117364519084856	16.0	-1.0683808454849661	-0.9154483500882371	2.082270234184232e-06	False	decrease	decrease	decrease
3378	induced	Hygromycin 190uM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-0.9850854770153974	-0.9845769590516795	0.03966661010670344	16.0	0.0006369576892637507	0.01501519532804707	0.015848420137928906	16.0	-0.9857224347046611	-0.9995921543797266	2.082270234184232e-06	False	decrease	decrease	decrease
3379	induced	Hygromycin 19uM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.6584218854997448	-1.6713979562198418	0.056944945456749926	16.0	-0.027268748994013325	-0.011070013870075002	0.02096604630947819	16.0	-1.6311531365057315	-1.6603279423497668	2.082270234184232e-06	False	decrease	decrease	decrease
3380	induced	Hygromycin 95uM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.3258045397530196	-1.289932091189085	0.041647125614543534	16.0	-0.01818934879193579	-0.04821318052831103	0.025059668896220723	16.0	-1.3076151909610838	-1.241718910660774	2.082270234184232e-06	False	decrease	decrease	decrease
3381	induced	MMS 0.004%	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.9700984919049185	-1.9510227502320792	0.04173717809369683	16.0	0.008842971272614575	-0.018869905016615007	0.032798535177543005	16.0	-1.978941463177533	-1.9321528452154642	2.082270234184232e-06	False	decrease	decrease	decrease
3382	induced	MMS 0.02%	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.886548728692418	-1.8762199961511676	0.05539846741664312	16.0	-0.01658943442990024	-0.023644920143459203	0.015415780142623159	16.0	-1.8699592942625178	-1.8525750760077084	2.082270234184232e-06	False	decrease	decrease	decrease
3383	induced	MMS 0.04%	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.7116724097988243	-1.6638779662734393	0.12833972402153546	16.0	0.03994991179953877	0.0500557608352441	0.03305879311658312	16.0	-1.751622321598363	-1.7139337271086834	2.082270234184232e-06	False	decrease	decrease	decrease
3384	induced	Menadione 100uM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-0.9187647047021446	-0.8442140904557736	0.04331055039226058	16.0	0.010907960578815601	-0.005212499411733518	0.014508239385781895	16.0	-0.9296726652809602	-0.83900159104404	2.082270234184232e-06	False	decrease	decrease	decrease
3385	induced	Menadione 200uM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-0.923002838544309	-0.9323546200181845	0.016700546062759548	16.0	-0.048056621973168845	-0.08263732923517253	0.027993953186129815	16.0	-0.8749462165711401	-0.849717290783012	2.082270234184232e-06	False	decrease	decrease	decrease
3386	induced	Menadione 50uM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.2152930985828971	-1.1459743973780583	0.07512833923945546	16.0	0.004370705363125449	-0.0026211182283510936	0.06104714315902658	16.0	-1.2196638039460226	-1.1433532791497072	2.082270234184232e-06	False	decrease	decrease	decrease
3387	induced	NaCl 0.25M	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.3174905288072902	-2.3181414942047347	0.02777460391144592	16.0	-0.0013724391144696035	-0.0019229895754584447	0.018763910167159187	16.0	-2.3161180896928206	-2.3162185046292763	2.082270234184232e-06	True	decrease	decrease	decrease
3388	induced	NaCl 1M	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.933985145872966	-3.845503253075824	0.10225306337645286	16.0	0.11802369772049937	0.11591883598680397	0.017326833840262172	16.0	-4.052008843593465	-3.961422089062628	2.082270234184232e-06	True	decrease	decrease	decrease
3389	induced	Nitroquinoline 10uM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.485149726016084	-2.4534564488133768	0.28855015838138265	16.0	-0.043326279471324725	0.0202750472908253	0.03212081729064393	16.0	-2.4418234465447592	-2.473731496104202	2.082270234184232e-06	True	decrease	decrease	decrease
3390	induced	Nitroquinoline 50uM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.975188915444111	-2.8508287917202786	0.5396155441544602	16.0	-0.09728155776238978	-0.011828091440689192	0.3070970036219577	16.0	-2.877907357681721	-2.8390007002795894	2.082270234184232e-06	True	decrease	decrease	decrease
3391	induced	Nystatin 0.01uM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.3856343569359586	-1.4041993853612649	0.03876044327413592	16.0	-0.0034462666298282763	0.0022122507490642818	0.024729115989959454	16.0	-1.3821880903061303	-1.4064116361103292	2.082270234184232e-06	False	decrease	decrease	decrease
3392	induced	Nystatin 0.1uM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.4654945772908647	-1.5090221682666627	0.05503858255437269	16.0	0.0028116393645403193	0.0072621964921921744	0.030200701824780126	16.0	-1.468306216655405	-1.5162843647588549	2.082270234184232e-06	False	decrease	decrease	decrease
3393	induced	Phosphatase inhibitor cocktail	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.7079137076348894	-2.6683450537752424	0.06878988429076369	16.0	0.05971751127244307	0.06108138016674047	0.026361905873765117	16.0	-2.7676312189073324	-2.729426433941983	2.082270234184232e-06	True	decrease	decrease	decrease
3394	induced	Rapamycin 10nM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.709634058051445	-2.7284688918589275	0.03671761508748435	16.0	-0.047442769730132284	-0.038354445944772664	0.02003767707573525	16.0	-2.6621912883213126	-2.690114445914155	2.082270234184232e-06	True	decrease	decrease	decrease
3395	induced	Rapamycin 50nM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-4.193797407129252	-4.232543415429511	0.13086115499017628	16.0	-0.12823715717009732	-0.1300086453905287	0.023360211251466645	16.0	-4.065560249959155	-4.102534770038982	2.082270234184232e-06	True	decrease	decrease	decrease
3396	induced	SC pH3	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.137574425164911	-2.0544034555652964	0.13416718733186414	16.0	-0.027995203876602037	-0.013474967655145775	0.025128631679578097	16.0	-2.109579221288309	-2.0409284879101506	2.082270234184232e-06	True	decrease	decrease	decrease
3397	induced	SC pH6	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.4191439859054062	-1.386549168594149	0.03299491799048174	16.0	-0.009872339903269634	0.008730750791720254	0.02835861565767471	16.0	-1.4092716460021366	-1.3952799193858691	2.082270234184232e-06	False	decrease	decrease	decrease
3398	induced	SDS 0.01%	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.3002076218412935	-2.2929697482094404	0.14483832734919547	16.0	-0.05937372228920701	-0.09488714803155318	0.06698116839188675	16.0	-2.2408338995520865	-2.1980826001778873	2.082270234184232e-06	True	decrease	decrease	decrease
3399	induced	SDS 0.02%	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-5.482347998377033	-5.4064383010230905	0.5383760823503516	16.0	0.007809904995983885	0.19221392747286004	0.4582741280476591	16.0	-5.490157903373017	-5.598652228495951	2.082270234184232e-06	True	decrease	decrease	decrease
3400	induced	Sorbitol 10mM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.1696539144855271	-1.1352110525404946	0.01862526795066703	16.0	0.01185996657892252	0.02372706736464636	0.015220403256187065	16.0	-1.1815138810644497	-1.158938119905141	2.082270234184232e-06	False	decrease	decrease	decrease
3401	induced	Sorbitol 1mM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.182302880569914	-1.1690433552865986	0.030786358504259082	16.0	0.020726417659830965	0.03406483036507879	0.03595575756623255	16.0	-1.203029298229745	-1.2031081856516774	2.082270234184232e-06	False	decrease	decrease	decrease
3402	induced	Sorbitol 5mM	vSRC L491A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.1507008277183846	-1.1020137663667757	0.020998389625112187	16.0	0.006162159450112004	0.04163534877838515	0.027949031134796527	16.0	-1.1568629871684966	-1.1436491151451609	2.082270234184232e-06	False	decrease	decrease	decrease
3403	induced	Caffein 10mM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.3336633145653227	-2.3499899812302587	0.22860301652632817	16.0	0.11738290613203883	0.13238186194998214	0.15837792927398944	16.0	-2.4510462206973616	-2.482371843180241	3.504308442895415e-06	True	decrease	decrease	decrease
3404	induced	Caffein 2mM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.896394701148667	-3.9395401377474712	0.08617187886106809	16.0	0.002276891339154652	0.05113022438127501	0.03031834865872333	16.0	-3.8986715924878217	-3.9906703621287463	3.504308442895415e-06	True	decrease	decrease	decrease
3405	induced	CuSO4 1mM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.9901695276337943	-3.9363348828767624	0.1078563633383996	16.0	0.250841629355514	0.32154494200504047	0.20513399589874462	16.0	-4.241011156989308	-4.257879824881803	3.504308442895415e-06	True	decrease	decrease	decrease
3406	induced	Cycloheximide 0.05 uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.904970903639719	-3.8339061411144524	0.19229725872958509	16.0	0.06363582888549146	0.09267377008724509	0.03101098515651215	16.0	-3.9686067325252106	-3.9265799112016975	3.504308442895415e-06	True	decrease	decrease	decrease
3407	induced	Cycloheximide 0.2 uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.621475375874951	-3.562943921149328	0.0877925973003454	16.0	0.010816260598076166	0.01874023733616781	0.022652842125708457	16.0	-3.632291636473027	-3.581684158485496	3.504308442895415e-06	True	decrease	decrease	decrease
3408	induced	Cycloheximide 0.5 uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.6382644512061204	-2.5253663498926855	0.07771816808061958	16.0	0.05588090988248795	0.04347114815664099	0.023763425784468432	16.0	-2.6941453610886086	-2.5688374980493265	3.504308442895415e-06	True	decrease	decrease	decrease
3409	induced	Cyclosporin	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-4.234279201890603	-4.179558563051408	0.0673375270825879	16.0	0.029255867454212936	0.021363398098102948	0.019410648119502428	16.0	-4.263535069344815	-4.200921961149511	3.504308442895415e-06	True	decrease	decrease	decrease
3410	induced	DMSO 2%	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.803363877324035	-3.7148290409067233	0.07358113560172083	16.0	0.011721503641799025	0.02922053911498068	0.04008323950215899	16.0	-3.815085380965834	-3.744049580021704	3.504308442895415e-06	True	decrease	decrease	decrease
3411	induced	DMSO 6%	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.7400287515508355	-2.6575614506710625	0.12799150294509906	16.0	0.013190867359095693	0.02619993623535599	0.059793655462340466	16.0	-2.753219618909931	-2.6837613869064185	3.504308442895415e-06	True	decrease	decrease	decrease
3412	induced	DMSO 8%	vSRC V281A	vSRC	AUC simps	3.0	2.7018981894818364e-06	-2.4662925061775285	-2.4331560572776585	0.7228208921092573	16.0	0.14083011150424452	0.32161837357722156	0.3711801941355	16.0	-2.607122617681773	-2.75477443085488	5.710830264132063e-06	True	decrease	decrease	decrease
3413	induced	DTT 5mM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.962623657921419	-4.021243286630343	0.2489418966753346	16.0	-0.1813909000014533	-0.35088308668806967	0.23085844246428058	16.0	-3.7812327579199656	-3.670360199942273	3.504308442895415e-06	True	decrease	decrease	decrease
3414	induced	Dip 150uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.8983052363555364	-1.8403831531139438	0.11874298710130103	16.0	0.032838390760022484	0.09339535928010001	0.09535126416892452	16.0	-1.9311436271155589	-1.9337785123940439	3.504308442895415e-06	True	decrease	decrease	decrease
3415	induced	Dip 300uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.6581818038255478	-1.580533158362332	0.07645404172766937	16.0	0.033338722778317065	0.03050811231162065	0.11461130951077779	16.0	-1.6915205266038649	-1.6110412706739528	3.504308442895415e-06	True	decrease	decrease	decrease
3416	induced	Ethanol 2%	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.6557740669569556	-3.636311111952093	0.07979953763882533	16.0	-0.01738983333227262	-0.024055409327448984	0.016264239690366788	16.0	-3.638384233624683	-3.612255702624644	3.504308442895415e-06	True	decrease	decrease	decrease
3417	induced	Ethanol 6%	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.8316499709395595	-2.8136120064785004	0.1343010502512808	16.0	0.0021803128133157657	-0.006588530888768318	0.019724884738915965	16.0	-2.8338302837528753	-2.807023475589732	3.504308442895415e-06	True	decrease	decrease	decrease
3418	induced	Ethanol 8%	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.2705081091167125	-2.2104058441312215	0.07023461399740337	16.0	-0.015494341114434818	-0.02509246538626897	0.02117364519084856	16.0	-2.2550137680022777	-2.1853133787449526	3.504308442895415e-06	True	decrease	decrease	decrease
3419	induced	Hygromycin 190uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.397511055218497	-3.364922599729706	0.06229976765714652	16.0	0.0006369576892637507	0.01501519532804707	0.015848420137928906	16.0	-3.398148012907761	-3.379937795057753	3.504308442895415e-06	True	decrease	decrease	decrease
3420	induced	Hygromycin 19uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-4.289969625360925	-4.293373855610179	0.17384257942685544	16.0	-0.027268748994013325	-0.011070013870075002	0.02096604630947819	16.0	-4.262700876366912	-4.282303841740104	3.504308442895415e-06	True	decrease	decrease	decrease
3421	induced	Hygromycin 95uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.9145216216875434	-3.9025134552732688	0.13607572298505172	16.0	-0.01818934879193579	-0.04821318052831103	0.025059668896220723	16.0	-3.8963322728956076	-3.8543002747449577	3.504308442895415e-06	True	decrease	decrease	decrease
3422	induced	MMS 0.004%	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.1049395292936204	-3.104457419689739	0.09662608596275121	16.0	0.008842971272614575	-0.018869905016615007	0.032798535177543005	16.0	-3.113782500566235	-3.085587514673124	3.504308442895415e-06	True	decrease	decrease	decrease
3423	induced	MMS 0.02%	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.539924631861401	-1.5164835948157709	0.029871240577045228	16.0	-0.01658943442990024	-0.023644920143459203	0.015415780142623159	16.0	-1.5233351974315008	-1.4928386746723117	3.504308442895415e-06	True	decrease	decrease	decrease
3424	induced	MMS 0.04%	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.0083603777531576	-0.8679043789821641	0.08851092833135274	16.0	0.03994991179953877	0.0500557608352441	0.03305879311658312	16.0	-1.0483102895526963	-0.9179601398174082	3.504308442895415e-06	True	decrease	decrease	decrease
3425	induced	Menadione 100uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.582882824610143	-3.4869499213703765	0.15748814813011316	16.0	0.010907960578815601	-0.005212499411733518	0.014508239385781895	16.0	-3.5937907851889586	-3.481737421958643	3.504308442895415e-06	True	decrease	decrease	decrease
3426	induced	Menadione 200uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.0326160114079297	-3.0245104050839906	0.07020130581714044	16.0	-0.048056621973168845	-0.08263732923517253	0.027993953186129815	16.0	-2.984559389434761	-2.941873075848818	3.504308442895415e-06	True	decrease	decrease	decrease
3427	induced	Menadione 50uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.8419878091423847	-3.732092367723711	0.3266456761142367	16.0	0.004370705363125449	-0.0026211182283510936	0.06104714315902658	16.0	-3.84635851450551	-3.7294712494953597	3.504308442895415e-06	True	decrease	decrease	decrease
3428	induced	NaCl 0.25M	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.654057266327994	-3.5830539907332017	0.08831497961128726	16.0	-0.0013724391144696035	-0.0019229895754584447	0.018763910167159187	16.0	-3.6526848272135246	-3.5811310011577433	3.504308442895415e-06	True	decrease	decrease	decrease
3429	induced	NaCl 1M	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.036381482292728	-2.8750543117773972	0.27887985446621744	16.0	0.11802369772049937	0.11591883598680397	0.017326833840262172	16.0	-3.154405180013227	-2.990973147764201	3.504308442895415e-06	True	decrease	decrease	decrease
3430	induced	Nitroquinoline 10uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.0757453613223165	-1.9670279570494635	0.1883188194382295	16.0	-0.043326279471324725	0.0202750472908253	0.03212081729064393	16.0	-2.0324190818509917	-1.9873030043402888	3.504308442895415e-06	True	decrease	decrease	decrease
3431	induced	Nitroquinoline 50uM	vSRC V281A	vSRC	AUC simps	1.0	1.8638894005781834e-06	-2.1623329303661016	-2.1018288950482003	0.39760956224275595	16.0	-0.09728155776238978	-0.011828091440689192	0.3070970036219577	16.0	-2.065051372603712	-2.090000803607511	4.1271836727088346e-06	True	decrease	decrease	decrease
3432	induced	Nystatin 0.01uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.888444890034454	-3.7630523119107693	0.20462651213652794	16.0	-0.0034462666298282763	0.0022122507490642818	0.024729115989959454	16.0	-3.8849986234046257	-3.7652645626598336	3.504308442895415e-06	True	decrease	decrease	decrease
3433	induced	Nystatin 0.1uM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.8128387002682356	-3.8068820886208066	0.1516956978779902	16.0	0.0028116393645403193	0.0072621964921921744	0.030200701824780126	16.0	-3.815650339632776	-3.8141442851129987	3.504308442895415e-06	True	decrease	decrease	decrease
3434	induced	Phosphatase inhibitor cocktail	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-4.538846144983423	-4.621879598503352	0.16614890878991634	16.0	0.05971751127244307	0.06108138016674047	0.026361905873765117	16.0	-4.598563656255866	-4.682960978670092	3.504308442895415e-06	True	decrease	decrease	decrease
3435	induced	Rapamycin 10nM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.895981932197421	-3.86581514111837	0.12348989768729864	16.0	-0.047442769730132284	-0.038354445944772664	0.02003767707573525	16.0	-3.8485391624672887	-3.827460695173597	3.504308442895415e-06	True	decrease	decrease	decrease
3436	induced	Rapamycin 50nM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-4.634484489391088	-4.545432178249651	0.17015928060620153	16.0	-0.12823715717009732	-0.1300086453905287	0.023360211251466645	16.0	-4.50624733222099	-4.415423532859123	3.504308442895415e-06	True	decrease	decrease	decrease
3437	induced	SC pH3	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-4.235330714427279	-4.171259230897515	0.09724855654849508	16.0	-0.027995203876602037	-0.013474967655145775	0.025128631679578097	16.0	-4.207335510550678	-4.15778426324237	3.504308442895415e-06	True	decrease	decrease	decrease
3438	induced	SC pH6	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-5.751477514259079	-5.639729291170331	0.14937230393192427	16.0	-0.009872339903269634	0.008730750791720254	0.02835861565767471	16.0	-5.74160517435581	-5.648460041962052	3.504308442895415e-06	True	decrease	decrease	decrease
3439	induced	SDS 0.01%	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-4.459353547301349	-4.390185980000693	0.15185071556611615	16.0	-0.05937372228920701	-0.09488714803155318	0.06698116839188675	16.0	-4.399979825012142	-4.29529883196914	3.504308442895415e-06	True	decrease	decrease	decrease
3440	induced	SDS 0.02%	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-4.8457749530696965	-4.697199382943525	0.5968520794963031	16.0	0.007809904995983885	0.19221392747286004	0.4582741280476591	16.0	-4.85358485806568	-4.889413310416385	3.504308442895415e-06	True	decrease	decrease	decrease
3441	induced	Sorbitol 10mM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.7234029120611933	-3.6228800009021818	0.10776720224361808	16.0	0.01185996657892252	0.02372706736464636	0.015220403256187065	16.0	-3.735262878640116	-3.646607068266828	3.504308442895415e-06	True	decrease	decrease	decrease
3442	induced	Sorbitol 1mM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.6141815319549435	-3.566893582588378	0.09832837885452973	16.0	0.020726417659830965	0.03406483036507879	0.03595575756623255	16.0	-3.6349079496147745	-3.6009584129534566	3.504308442895415e-06	True	decrease	decrease	decrease
3443	induced	Sorbitol 5mM	vSRC V281A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.715156109749604	-3.7048545517355613	0.10115608536192222	16.0	0.006162159450112004	0.04163534877838515	0.027949031134796527	16.0	-3.721318269199716	-3.7464899005139465	3.504308442895415e-06	True	decrease	decrease	decrease
3444	induced	Caffein 10mM	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.4312861236623728	-1.368587020715749	0.13993229530872123	16.0	0.11738290613203883	0.13238186194998214	0.15837792927398944	16.0	-1.5486690297944117	-1.500968882665731	3.4208725275883814e-06	True	decrease	decrease	decrease
3445	induced	Caffein 2mM	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.449240782528314	-3.3782930041781576	0.07376688402816516	16.0	0.002276891339154652	0.05113022438127501	0.03031834865872333	16.0	-3.4515176738674684	-3.4294232285594326	3.4208725275883814e-06	True	decrease	decrease	decrease
3446	induced	CuSO4 1mM	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.4017532895038514	-3.384273396594544	0.05716182809397879	16.0	0.250841629355514	0.32154494200504047	0.20513399589874462	16.0	-3.652594918859365	-3.7058183385995846	3.4208725275883814e-06	True	decrease	decrease	decrease
3447	induced	Cycloheximide 0.05 uM	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.2203883260845734	-3.216578575888727	0.09286071582256054	16.0	0.06363582888549146	0.09267377008724509	0.03101098515651215	16.0	-3.284024154970065	-3.309252345975972	3.4208725275883814e-06	True	decrease	decrease	decrease
3448	induced	Cycloheximide 0.2 uM	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.1218426574589326	-3.0978341117246355	0.03521550069489132	16.0	0.010816260598076166	0.01874023733616781	0.022652842125708457	16.0	-3.132658918057009	-3.1165743490608033	3.4208725275883814e-06	True	decrease	decrease	decrease
3449	induced	Cycloheximide 0.5 uM	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.230617255104346	-2.2313089074284527	0.07331861085557648	16.0	0.05588090988248795	0.04347114815664099	0.023763425784468432	16.0	-2.286498164986834	-2.2747800555850937	3.4208725275883814e-06	True	decrease	decrease	decrease
3450	induced	Cyclosporin	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.6762810899012273	-3.679173913130109	0.03646399315790465	16.0	0.029255867454212936	0.021363398098102948	0.019410648119502428	16.0	-3.70553695735544	-3.700537311228212	3.4208725275883814e-06	True	decrease	decrease	decrease
3451	induced	DMSO 2%	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.557486607617561	-3.488329322223789	0.10784064844450544	16.0	0.011721503641799025	0.02922053911498068	0.04008323950215899	16.0	-3.56920811125936	-3.51754986133877	3.4208725275883814e-06	True	decrease	decrease	decrease
3452	induced	DMSO 6%	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.500313872674785	-2.3813228531269317	0.22405597587990186	16.0	0.013190867359095693	0.02619993623535599	0.059793655462340466	16.0	-2.5135047400338806	-2.4075227893622877	3.4208725275883814e-06	True	decrease	decrease	decrease
3453	induced	DMSO 8%	vSRC V292A	vSRC	AUC simps	3.0	2.7018981894818364e-06	-2.1032331193768283	-1.789206928823166	0.6164237577673319	16.0	0.14083011150424452	0.32161837357722156	0.3711801941355	16.0	-2.244063230881073	-2.1108253024003876	5.84364027027467e-06	True	decrease	decrease	decrease
3454	induced	DTT 5mM	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.76596129306584	-3.5210347194904763	0.44353914492283564	16.0	-0.1813909000014533	-0.35088308668806967	0.23085844246428058	16.0	-3.5845703930643866	-3.1701516328024066	3.4208725275883814e-06	True	decrease	decrease	decrease
3455	induced	Dip 150uM	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.589146747476762	-1.4247783751969472	0.18011219227995323	16.0	0.032838390760022484	0.09339535928010001	0.09535126416892452	16.0	-1.6219851382367845	-1.5181737344770472	3.4208725275883814e-06	True	decrease	decrease	decrease
3456	induced	Dip 300uM	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-1.4991307260304267	-1.372552914798698	0.19001874769950935	16.0	0.033338722778317065	0.03050811231162065	0.11461130951077779	16.0	-1.5324694488087438	-1.4030610271103185	3.4208725275883814e-06	True	decrease	decrease	decrease
3457	induced	Ethanol 2%	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-3.265666503844364	-3.1827825426925838	0.10259244994659222	16.0	-0.01738983333227262	-0.024055409327448984	0.016264239690366788	16.0	-3.2482766705120913	-3.1587271333651348	3.4208725275883814e-06	True	decrease	decrease	decrease
3458	induced	Ethanol 6%	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.435220153344259	-2.371126531128718	0.11593648912982622	16.0	0.0021803128133157657	-0.006588530888768318	0.019724884738915965	16.0	-2.4374004661575746	-2.36453800023995	3.4208725275883814e-06	True	decrease	decrease	decrease
3459	induced	Ethanol 8%	vSRC V292A	vSRC	AUC simps	0.0	1.5449101737495915e-06	-2.067182173540235	-2.017932766306439	0.06291431731492107	16.0	-0.015494341114434818	-0.02509246538626897	0.02117364519084856	16.0	-2.0516878324258	-1.9928403009201698	3.4208725275883814e-06	True	decrease	decrease	decrease
